category,name
real_inspired,Crimson Citadel Voss
fantasy_factions,Storm Dragon Orbital
fantasy_factions,OsYsRaIn
fantasy_factions,LoTarYsZaen
fantasy_races,EshThTara
real_inspired,Winter Dragon Quantum
fantasy_factions,The Hallowed Serpent of Mire
fantasy_factions,Emerald Raven Galen
fantasy_races,OrYsQuilar
fantasy_races,TarOren
real_inspired,Verdant Serpent Orbital
real_inspired,Star Spear Elden
real_inspired,Crimson Dragon Helix
fantasy_factions,The Noble Wolf of Galen
sci_fi,Obsidian Watch Elden
sci_fi,Emerald Banner Highmere
fantasy_factions,The Noble Hammer of Rhon
real_inspired,Verdant Keep Ironhold
fantasy_factions,Obsidian Lotus Zenith
fantasy_factions,Autumn Hollow Umbra
sci_fi,MarMarUlZaon
sci_fi,Golden Citadel Rivermark
fantasy_races,VeElZa
fantasy_factions,The Ancient Hammer of Tarn
fantasy_factions,Sun Banner Harrow
sci_fi,UrVerShiYs
sci_fi,Sacred Raven Lorien
sci_fi,Azure Crest Mire
fantasy_factions,Radiant Forge Orbital
sci_fi,Silent Wolf Lowgate
fantasy_factions,The Hallowed Keep of Quill
real_inspired,Crimson Coven Stonehelm
fantasy_races,UlShiQuil
fantasy_factions,The Cracked Warden of Sable
real_inspired,Iron Spear Highmere
fantasy_factions,The Noble Vanguard of Northreach
sci_fi,InVer
sci_fi,Silver Banner Mire
fantasy_factions,The Noble Thorn of Ithil
fantasy_factions,Iron Eclipse Elden
sci_fi,Moon Briar Goldcrest
fantasy_factions,Obsidian Coven Zenith
sci_fi,GonOs
fantasy_factions,The Eternal Beacon of Voss
fantasy_factions,SalGonSalar
real_inspired,Obsidian Forge Ironhold
fantasy_factions,The Verdant Banner of Lorien
fantasy_races,ElVerMarShion
sci_fi,Shadow Hollow Westfold
real_inspired,Autumn Spear Mire
fantasy_factions,The Obscure Beacon of Eastmarch
fantasy_factions,The Ironclad Watch of Redshore 150
sci_fi,Radiant Hammer Novae
fantasy_factions,The Brave Thorn of Alder
fantasy_factions,The Ancient Briar of Ithil
fantasy_factions,Dawn Eclipse Mire
fantasy_factions,The Glinting Beacon of Silverfield
fantasy_factions,KaSalEl
fantasy_factions,Dusk Crest Ner
fantasy_factions,SalOsMarUria 353
sci_fi,InRaVelus
fantasy_factions,UrVereus
fantasy_factions,Golden Spear Umbra
fantasy_factions,The Eternal Raven of Tarn
fantasy_factions,Iron Forge Ironhold
fantasy_factions,OrMarShiInon
real_inspired,Feral Wolf Elden
sci_fi,OsAnTh
fantasy_factions,The Glinting Watch of Yar
fantasy_factions,The Obscure Warden of Wyr
fantasy_factions,VerVerMarTareus
fantasy_factions,The Stormbound Wolf of Northreach 816
fantasy_factions,Storm Keep Helix 571
fantasy_factions,The Stormbound Serpent of Tarn
real_inspired,Silent Hammer Highmere
sci_fi,OrYsIon
fantasy_factions,Radiant Hammer Alder
fantasy_factions,The Obscure Warden of Rivermark
real_inspired,Emerald Spear Fall
fantasy_factions,The Fallen Vanguard of Silverfield
fantasy_factions,Storm Hollow Xan
fantasy_factions,The Eternal Beacon of Eastmarch
fantasy_factions,TarIonAnQuil
real_inspired,Winter Thorn Eastmarch
real_inspired,Dusk Grove Lowgate
sci_fi,Autumn Grove Ner 125
real_inspired,Silver Spear Helix
sci_fi,KaElQuil
sci_fi,ThVeRetheus
sci_fi,Autumn Hammer Beacon
fantasy_factions,Radiant Banner Aegis
real_inspired,Thunder Briar Umbra
sci_fi,Silver Raven Quill
sci_fi,VelDor
fantasy_factions,The Ancient Vanguard of Umbra
fantasy_factions,MiElTha
fantasy_factions,Thunder Harbor Alder
fantasy_factions,Silent Spear Mire
fantasy_factions,The Hallowed Keep of Highmere
fantasy_factions,The Shattered Citadel of Stonehelm
fantasy_factions,Iron Briar Northreach
real_inspired,Dusk Vanguard Zenith
fantasy_factions,The Glinting Thorn of Redshore
sci_fi,Silver Lotus Highmere
sci_fi,Moon Beacon Aegis
fantasy_factions,InNarLoTha
fantasy_factions,The Eternal Dragon of Yar
fantasy_factions,GonOsOsTh
fantasy_factions,NarRethMiRaar
real_inspired,Verdant Spear Highmere
sci_fi,Silver Forge Northreach
sci_fi,Azure Hollow Ithil
real_inspired,Obsidian Dragon Highmere
sci_fi,OsRaVe
fantasy_factions,The Silent Briar of Voss
sci_fi,Winter Raven Elden
fantasy_factions,Sacred Vanguard Pelor
fantasy_factions,The Hallowed Crest of Korr
sci_fi,Winter Coven Ner 372
fantasy_races,OrMiLoa
fantasy_factions,The Ancient Eclipse of Zeph
fantasy_factions,Autumn Raven Northreach 858
sci_fi,VerSalIonAnon
fantasy_factions,The Brave Beacon of Redshore
fantasy_factions,The Ancient Forge of Bright
real_inspired,Obsidian Briar Pulse
sci_fi,RethUrThMaren
fantasy_factions,Silent Beacon Stonehelm
real_inspired,Verdant Watch Northreach
fantasy_factions,The Stormbound Wolf of Quill
real_inspired,Silver Warden Harrow
real_inspired,Silent Harbor Highmere
fantasy_factions,Crimson Briar Lorien
fantasy_factions,DorDorIn
fantasy_factions,The Glinting Eclipse of Fall
fantasy_factions,The Brave Crest of Orin
fantasy_factions,The Brave Wolf of Fall
fantasy_factions,The Forsaken Thorn of Rhon
real_inspired,Star Thorn Rivermark
fantasy_factions,The Silent Briar of Tarn
fantasy_factions,The Glinting Dragon of Quill
sci_fi,KaLoVer
sci_fi,VerGonUlRa
fantasy_factions,UrTarVereus
fantasy_races,RaReth
fantasy_factions,The Stormbound Vanguard of Highmere
sci_fi,ZaIxTarShi
fantasy_factions,IxVelZa
real_inspired,Emerald Lotus Epoch
sci_fi,Sacred Keep Wyr
fantasy_factions,The Ironclad Crest of Highmere
fantasy_factions,The Stormbound Raven of Rivermark
fantasy_factions,The Silent Warden of Mire
real_inspired,Moon Eclipse Novae
fantasy_factions,Silent Vanguard Epoch
fantasy_factions,The Hidden Beacon of Alder
real_inspired,Silent Dragon Aegis
fantasy_factions,Crimson Lotus Mire
fantasy_factions,KaRethVelMareus
fantasy_races,UrOrRaon
fantasy_factions,The Forsaken Thorn of Southport
fantasy_factions,The Obscure Warden of Sable
fantasy_factions,The Ancient Coven of Orin
sci_fi,Autumn Grove Beacon
sci_fi,Shadow Watch Zenith 385
sci_fi,Autumn Raven Elden
fantasy_factions,Azure Lotus Korr
sci_fi,Silver Forge Rhon
sci_fi,UrRa
fantasy_races,TarTarMi
fantasy_factions,Radiant Warden Southport
fantasy_factions,The Stormbound Forge of Harrow 399
fantasy_factions,The Glinting Crest of Lowgate
fantasy_factions,The Noble Raven of Silverfield
fantasy_factions,The Glinting Keep of Ironhold 747
fantasy_factions,DorKaVel
fantasy_races,TarVelUl
sci_fi,Verdant Lotus Lorien
real_inspired,Crimson Coven Harrow
fantasy_factions,Emerald Grove Sable
fantasy_factions,The Brave Wolf of Galen
fantasy_factions,Sacred Eclipse Helix
real_inspired,Radiant Crest Goldcrest
fantasy_factions,Crimson Harbor Westfold
fantasy_races,TarRaRethia
fantasy_factions,The Forsaken Eclipse of Redshore
fantasy_factions,The Hidden Keep of Quill
fantasy_factions,Radiant Citadel Helix
fantasy_factions,The Ancient Warden of Ithil
sci_fi,Sacred Crest Pulse
fantasy_factions,The Noble Beacon of Umbra
fantasy_factions,The Shattered Hammer of Eastmarch
sci_fi,Sun Eclipse Quill
fantasy_factions,The Fallen Lotus of Pelor
fantasy_factions,Moon Watch Pulse
sci_fi,RethSalon 543
fantasy_races,ZaMiLo
fantasy_factions,Silver Keep Umbra
fantasy_factions,The Silent Forge of Westfold
fantasy_factions,The Shattered Harbor of Orin
fantasy_factions,The Silent Wolf of Westfold
real_inspired,Dawn Phoenix Northreach 765
sci_fi,Star Wolf Lowgate
sci_fi,Golden Thorn Xan
fantasy_factions,Emerald Vanguard Yar
fantasy_factions,GonOrZaMi
fantasy_factions,The Last Citadel of Rivermark
fantasy_factions,The Brave Hammer of Ironhold
fantasy_factions,The Eternal Harbor of Silverfield
fantasy_factions,GonUrIx
fantasy_races,KaDorus
sci_fi,YsMiEshen
fantasy_factions,The Brave Wolf of Elden
sci_fi,Crimson Lotus Southport
fantasy_races,NarKaia
fantasy_factions,The Noble Eclipse of Orin
sci_fi,Sun Spear Quantum
fantasy_races,OsLoVelar
fantasy_factions,The Verdant Harbor of Redshore
fantasy_factions,The Hallowed Vanguard of Orin
sci_fi,NarLoOson
sci_fi,YsMarQuil
fantasy_factions,The Last Forge of Ithil
sci_fi,GonMarus
fantasy_factions,Moon Citadel Elden
fantasy_factions,The Verdant Eclipse of Ner
real_inspired,Storm Warden Rhon
fantasy_factions,The Cracked Wolf of Ner
fantasy_factions,Sun Wolf Ironhold
sci_fi,Winter Lotus Galen
sci_fi,Obsidian Keep Rivermark
sci_fi,IonEshInus
sci_fi,ZaInElThus
fantasy_factions,Feral Crest Pelor
real_inspired,Shadow Keep Bright
fantasy_races,LoYsTh
fantasy_races,VelMarNarAn
sci_fi,Silent Forge Redshore
fantasy_factions,YsVerDorZaia 716
real_inspired,Crimson Coven Lowgate
sci_fi,Crimson Banner Pulse
fantasy_factions,Silent Eclipse Zeph
fantasy_factions,The Hidden Forge of Fall 169
fantasy_races,MiMarOrIx
fantasy_factions,The Hidden Raven of Ner
fantasy_factions,The Verdant Warden of Mire
fantasy_factions,Iron Banner Korr
real_inspired,Dusk Vanguard Novae
fantasy_races,GonZaVelen
real_inspired,Golden Vanguard Sable 871
fantasy_factions,The Cracked Forge of Westfold
fantasy_factions,Shadow Grove Stonehelm
real_inspired,Star Coven Yar
real_inspired,Dusk Beacon Sable
fantasy_factions,The Glinting Coven of Redshore
fantasy_races,IxEshRaus
real_inspired,Iron Grove Strata
sci_fi,Crimson Citadel Ner
fantasy_factions,Shadow Warden Pulse
sci_fi,Emerald Wolf Zeph
sci_fi,EshDorYsIn
fantasy_factions,Winter Crest Ithil
fantasy_factions,The Forsaken Spear of Tarn
real_inspired,Silent Forge Rivermark
fantasy_factions,The Hidden Beacon of Silverfield
fantasy_factions,Iron Grove Beacon
fantasy_factions,The Glinting Phoenix of Ner
sci_fi,Golden Eclipse Korr
fantasy_races,OsOsar
fantasy_factions,The Last Briar of Elden
fantasy_races,RethRaon 117
sci_fi,Verdant Crest Quill
sci_fi,Shadow Forge Xan
sci_fi,Radiant Forge Elden
real_inspired,Emerald Dragon Quill
fantasy_races,SalLoVeLoia
sci_fi,Azure Keep Highmere
sci_fi,GonAnVeeus
fantasy_factions,Shadow Phoenix Korr
fantasy_factions,Dusk Lotus Southport
fantasy_factions,The Glinting Phoenix of Southport 704
sci_fi,TarDorQuilRa
real_inspired,Moon Dragon Westfold
sci_fi,Verdant Dragon Pelor
sci_fi,Verdant Spear Pelor
fantasy_factions,The Glinting Watch of Highmere
real_inspired,Thunder Phoenix Helix
fantasy_factions,VelOreus
fantasy_factions,Golden Lotus Yar
sci_fi,MiIxUlShieus
fantasy_factions,The Cracked Dragon of Stonehelm
sci_fi,ZaAnAnZaa
fantasy_factions,VelSalar
fantasy_factions,RaIxGonKaa
fantasy_factions,Obsidian Wolf Rivermark 798
fantasy_factions,The Eternal Grove of Redshore
fantasy_factions,Dawn Wolf Xan
fantasy_races,NarRethVerUria
sci_fi,Star Spear Silverfield
sci_fi,SalQuil
fantasy_factions,Obsidian Spear Zeph
sci_fi,Emerald Watch Fall
real_inspired,Sacred Crest Umbra 559
sci_fi,UrIon
sci_fi,Shadow Keep Pelor
sci_fi,SalShiThen
fantasy_factions,OsDorSalUl
fantasy_factions,The Silent Banner of Rhon
fantasy_factions,The Brave Lotus of Orin
fantasy_factions,The Hallowed Vanguard of Ironhold
sci_fi,ThMi
sci_fi,DorOrUra
fantasy_factions,Sacred Phoenix Strata
fantasy_factions,Silver Serpent Umbra
real_inspired,Radiant Spear Westfold
fantasy_factions,The Last Wolf of Rhon
sci_fi,InKa
fantasy_factions,The Forsaken Briar of Ithil
real_inspired,Verdant Grove Fall
fantasy_factions,The Silent Spear of Northreach
fantasy_factions,The Silent Crest of Elden
real_inspired,Thunder Watch Stonehelm
fantasy_races,YsIxInIx 74
fantasy_factions,The Obscure Vanguard of Orin
sci_fi,UrVerRa
sci_fi,Thunder Forge Ithil
sci_fi,Silent Hammer Redshore
fantasy_races,NarMarGonus
fantasy_factions,Storm Keep Korr
real_inspired,Emerald Keep Ner
real_inspired,Storm Lotus Korr
sci_fi,Feral Serpent Korr
sci_fi,GonRetha
sci_fi,VelKaEshZa
real_inspired,Feral Keep Silverfield
real_inspired,Star Hammer Zenith 471
fantasy_factions,The Hallowed Beacon of Orin
fantasy_factions,The Noble Beacon of Stonehelm
fantasy_factions,Silent Dragon Elden
fantasy_factions,The Silent Citadel of Umbra
sci_fi,EshThAn
fantasy_factions,The Cracked Coven of Westfold 54
fantasy_races,RaKaUr
fantasy_factions,Dusk Grove Sable
fantasy_races,AnZa
sci_fi,Winter Eclipse Zenith
fantasy_races,GonElMar
fantasy_factions,The Last Crest of Xan 9
sci_fi,Moon Vanguard Galen
real_inspired,Silver Warden Fall
fantasy_factions,The Verdant Beacon of Northreach
fantasy_factions,The Hallowed Vanguard of Harrow
real_inspired,Emerald Beacon Lorien
sci_fi,Obsidian Harbor Helix
fantasy_factions,The Ancient Forge of Southport
fantasy_factions,The Obscure Raven of Rivermark
fantasy_factions,Crimson Dragon Fall
sci_fi,Emerald Citadel Ner
fantasy_factions,The Obscure Hammer of Sable
fantasy_races,IxElon
fantasy_factions,The Eternal Lotus of Harrow 579
sci_fi,VerKa
fantasy_factions,The Eternal Lotus of Fall
fantasy_factions,Verdant Phoenix Xan
sci_fi,UlRethDor
fantasy_races,EshVerGon
fantasy_factions,Sacred Harbor Helix
fantasy_factions,The Cracked Watch of Goldcrest
fantasy_factions,The Verdant Serpent of Goldcrest
real_inspired,Feral Banner Orbital
fantasy_factions,The Eternal Grove of Rivermark
real_inspired,Verdant Hollow Rivermark
fantasy_factions,IxQuilElMar
sci_fi,VelYsa
real_inspired,Silver Beacon Strata
fantasy_factions,Sacred Raven Umbra
fantasy_factions,QuilUlon
fantasy_factions,The Cracked Eclipse of Xan
fantasy_factions,Azure Raven Silverfield
fantasy_factions,The Fallen Phoenix of Orin
real_inspired,Feral Citadel Lowgate
fantasy_factions,The Ironclad Grove of Rivermark
fantasy_factions,OsQuilon
fantasy_factions,The Cracked Beacon of Westfold
real_inspired,Silent Citadel Yar 921
fantasy_factions,The Eternal Serpent of Pelor
fantasy_factions,The Brave Watch of Wyr
real_inspired,Crimson Serpent Lorien 219
sci_fi,Star Lotus Korr
sci_fi,Crimson Spear Mire
real_inspired,Thunder Warden Stonehelm
sci_fi,Feral Briar Eastmarch
fantasy_factions,VelOsus
fantasy_factions,The Glinting Grove of Eastmarch
real_inspired,Thunder Coven Rhon
real_inspired,Sacred Citadel Goldcrest
sci_fi,Sacred Serpent Pelor
sci_fi,Azure Vanguard Orin
fantasy_factions,Iron Grove Yar
fantasy_factions,The Verdant Hammer of Wyr
fantasy_factions,The Stormbound Keep of Highmere
fantasy_factions,The Hidden Keep of Wyr
fantasy_races,MiVerVeEsha
fantasy_factions,The Eternal Forge of Lorien
sci_fi,Iron Wolf Aegis
real_inspired,Star Spear Northreach
fantasy_factions,Golden Vanguard Lorien
real_inspired,Iron Banner Lorien 282
real_inspired,Emerald Raven Voss
fantasy_factions,The Glinting Forge of Wyr
fantasy_factions,The Obscure Briar of Ithil
fantasy_races,TarOs
fantasy_factions,The Shattered Vanguard of Silverfield
fantasy_factions,The Noble Coven of Harrow
fantasy_factions,The Glinting Forge of Fall
sci_fi,OsNarElOr
fantasy_factions,The Cracked Wolf of Stonehelm
real_inspired,Obsidian Forge Nova
sci_fi,Silent Citadel Strata
fantasy_factions,The Brave Serpent of Ithil
fantasy_factions,The Eternal Beacon of Redshore
sci_fi,Azure Eclipse Helix
fantasy_factions,EshZaOrQuil
sci_fi,Star Serpent Aegis
real_inspired,Dawn Phoenix Novae 313
real_inspired,Golden Hollow Bright
fantasy_factions,The Stormbound Spear of Westfold
fantasy_factions,The Eternal Briar of Ner
fantasy_factions,The Verdant Spear of Elden
sci_fi,Silver Forge Stonehelm
real_inspired,Autumn Raven Xan
fantasy_factions,The Ancient Citadel of Quill
fantasy_factions,The Brave Serpent of Lowgate
fantasy_factions,The Stormbound Banner of Southport
fantasy_factions,Thunder Phoenix Korr
real_inspired,Shadow Spear Orbital
fantasy_factions,The Ironclad Crest of Stonehelm
sci_fi,AnUrSaleus
fantasy_factions,The Cracked Thorn of Bright
fantasy_factions,The Brave Keep of Stonehelm
fantasy_factions,Feral Lotus Pulse
fantasy_factions,The Forsaken Beacon of Ithil
fantasy_factions,Star Keep Epoch
fantasy_races,VeIxVerQuilen
fantasy_races,ThRaKa
fantasy_factions,The Ancient Phoenix of Quill
fantasy_factions,The Fallen Grove of Elden
sci_fi,Star Spear Beacon
real_inspired,Obsidian Eclipse Quill
fantasy_factions,The Hallowed Vanguard of Lowgate
fantasy_races,MarShiGona
sci_fi,Sacred Watch Orbital 570
fantasy_factions,The Ironclad Warden of Elden
fantasy_factions,The Glinting Harbor of Ironhold
fantasy_factions,Verdant Dragon Epoch
fantasy_factions,Obsidian Lotus Elden
fantasy_factions,The Hallowed Wolf of Southport
sci_fi,Shadow Wolf Lowgate
fantasy_factions,VelOrIxShion 351
fantasy_factions,The Hallowed Coven of Redshore
fantasy_factions,The Ancient Keep of Lowgate
fantasy_factions,Star Vanguard Strata
fantasy_races,EshNar
fantasy_factions,KaElIon
fantasy_factions,The Fallen Lotus of Korr
sci_fi,Sacred Wolf Pulse
fantasy_factions,The Eternal Watch of Elden
sci_fi,TarSalReth
real_inspired,Emerald Grove Umbra
fantasy_factions,The Obscure Harbor of Zeph 165
fantasy_factions,Verdant Spear Sable
fantasy_factions,Golden Wolf Ner
fantasy_factions,The Noble Spear of Rhon
sci_fi,Radiant Banner Galen
fantasy_factions,The Hidden Watch of Ironhold
fantasy_factions,The Ancient Banner of Alder 950
real_inspired,Radiant Raven Southport
sci_fi,Silent Vanguard Bright
sci_fi,Winter Warden Aegis
fantasy_factions,The Cracked Wolf of Ironhold
fantasy_factions,Autumn Watch Lorien
fantasy_factions,ElUl
sci_fi,GonShiThen
fantasy_factions,Verdant Banner Celest 161
fantasy_races,RaUlTarAn
fantasy_factions,Sacred Dragon Pelor
sci_fi,ElVeus
real_inspired,Obsidian Crest Novae
fantasy_factions,ShiElar
real_inspired,Star Spear Ironhold
real_inspired,Star Thorn Alder
sci_fi,Silent Keep Aegis
fantasy_factions,The Fallen Vanguard of Rhon
fantasy_factions,The Obscure Crest of Wyr 628
sci_fi,Winter Lotus Epoch
sci_fi,TarSal
sci_fi,AnZaYsRetheus
fantasy_factions,Obsidian Thorn Bright
fantasy_factions,The Ancient Briar of Lorien
fantasy_factions,LoEshGonElar
fantasy_factions,The Stormbound Spear of Highmere
sci_fi,Iron Beacon Rivermark 835
fantasy_factions,Obsidian Grove Orin
fantasy_factions,Star Banner Sable
real_inspired,Obsidian Coven Zeph
fantasy_factions,The Obscure Hollow of Elden
real_inspired,Verdant Grove Orin
fantasy_factions,Autumn Harbor Harrow
fantasy_factions,The Cracked Harbor of Yar
sci_fi,Autumn Vanguard Pelor 817
fantasy_races,UlKaInNar
fantasy_factions,Azure Thorn Wyr 246
sci_fi,Crimson Hammer Fall
sci_fi,Radiant Eclipse Quill
sci_fi,Thunder Hammer Tarn
real_inspired,Shadow Beacon Umbra
fantasy_races,RaGonia
sci_fi,Dawn Wolf Ironhold
sci_fi,IonQuilDorQuilen
fantasy_factions,The Eternal Warden of Rhon
sci_fi,MarAnKaLoar
fantasy_factions,UlGonUr
sci_fi,Iron Hammer Quill
sci_fi,Feral Grove Ner 228
fantasy_factions,The Glinting Raven of Ithil
real_inspired,Golden Phoenix Galen
fantasy_factions,The Fallen Warden of Zeph
real_inspired,Crimson Crest Voss
sci_fi,Golden Vanguard Orin
fantasy_factions,NarIxUra
fantasy_races,InRa
sci_fi,Golden Coven Ner
fantasy_factions,The Glinting Vanguard of Southport
sci_fi,Dusk Wolf Bright
fantasy_factions,The Brave Eclipse of Xan
fantasy_factions,The Hallowed Lotus of Northreach
fantasy_factions,The Forsaken Grove of Stonehelm
fantasy_factions,NarRaGonRaar
fantasy_factions,The Glinting Beacon of Fall
sci_fi,ThZaMareus
sci_fi,Dawn Raven Wyr
fantasy_factions,Verdant Hollow Eastmarch
sci_fi,Sacred Crest Lowgate
fantasy_factions,The Last Citadel of Galen
sci_fi,IxVelOrZaia
fantasy_factions,The Ancient Wolf of Stonehelm 229
sci_fi,Azure Banner Beacon
sci_fi,Iron Phoenix Mire
fantasy_factions,The Noble Harbor of Lowgate
fantasy_factions,Shadow Lotus Southport
fantasy_factions,The Hallowed Wolf of Voss
fantasy_factions,RaMarOrLo
fantasy_factions,Dusk Keep Lorien
sci_fi,Moon Hollow Quantum
fantasy_factions,Silver Dragon Lowgate
fantasy_races,ElElOrElen
fantasy_factions,The Forsaken Serpent of Tarn 621
fantasy_factions,Winter Serpent Helix
sci_fi,Moon Thorn Nova
sci_fi,Sacred Wolf Xan
fantasy_factions,Silent Crest Orin
fantasy_factions,Radiant Banner Highmere
sci_fi,Autumn Hammer Orbital
fantasy_factions,The Ironclad Forge of Sable
fantasy_races,NarGonEsheus
fantasy_factions,Sacred Wolf Epoch
fantasy_factions,The Forsaken Grove of Sable
fantasy_factions,Shadow Spear Aegis
sci_fi,Winter Serpent Galen
real_inspired,Shadow Warden Wyr
